unnamed:_0,id,gender,customer_type,age,type_of_travel,class,flight_distance,inflight_wifi_service,departure/arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,on_board_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,satisfaction,total_delay,is_premium_customer,age_group
58381,60618,Male,Disloyal Customer,38,Business travel,Business,1201,4,4,4,1,4,4,1,4,3,5,4,5,5,4,0,0.0,satisfied,0.0,0,Adult
58382,71372,Female,Loyal Customer,34,Business travel,Business,258,1,2,2,2,3,2,2,1,1,1,1,4,1,4,5,7.0,neutral or dissatisfied,12.0,1,Adult
58383,97016,Male,Loyal Customer,34,Personal Travel,Eco,775,4,3,4,4,3,4,3,3,2,4,3,1,4,3,2,3.0,neutral or dissatisfied,5.0,0,Adult
58384,99334,Female,Loyal Customer,43,Personal Travel,Eco,337,1,4,3,3,4,5,5,3,3,3,3,5,3,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
58385,18517,Female,Loyal Customer,54,Business travel,Business,253,2,5,5,5,1,3,3,2,2,2,2,2,2,2,73,78.0,neutral or dissatisfied,151.0,1,Mature
58386,52231,Male,Disloyal Customer,25,Business travel,Eco,370,2,5,2,1,4,2,4,4,2,2,3,4,1,4,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
58387,71378,Male,Loyal Customer,39,Business travel,Business,2244,3,2,2,2,2,4,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,0.0,1,Adult
58388,121910,Male,Loyal Customer,20,Personal Travel,Eco,337,2,4,2,2,1,2,1,1,2,2,4,1,2,1,6,0.0,neutral or dissatisfied,6.0,0,Young Adult
58389,12933,Female,Loyal Customer,17,Personal Travel,Eco,456,1,2,1,4,1,1,1,1,2,4,3,2,4,1,3,6.0,neutral or dissatisfied,9.0,0,Teen
58390,22952,Male,Loyal Customer,53,Business travel,Eco,817,5,2,2,2,5,5,5,5,2,3,4,2,5,5,0,0.0,satisfied,0.0,0,Mature
58391,16896,Male,Loyal Customer,22,Personal Travel,Eco,708,2,4,1,2,1,3,3,3,5,4,5,3,4,3,206,219.0,neutral or dissatisfied,425.0,0,Young Adult
58392,51138,Female,Loyal Customer,70,Personal Travel,Eco,209,4,2,4,3,2,3,3,2,2,4,2,4,2,2,10,3.0,neutral or dissatisfied,13.0,0,Senior
58393,3275,Male,Loyal Customer,54,Business travel,Eco,479,4,1,1,1,4,4,4,4,1,2,5,4,4,4,14,13.0,satisfied,27.0,0,Mature
58394,122799,Female,Loyal Customer,63,Business travel,Business,599,4,4,4,4,2,4,4,2,2,2,2,3,2,5,0,0.0,satisfied,0.0,1,Senior
58395,1054,Male,Loyal Customer,18,Personal Travel,Eco,396,5,4,3,1,2,3,2,2,5,3,5,5,5,2,0,0.0,satisfied,0.0,0,Teen
58396,116034,Female,Loyal Customer,15,Personal Travel,Eco,308,4,5,2,1,1,2,1,1,3,4,4,4,4,1,15,14.0,neutral or dissatisfied,29.0,0,Teen
58397,108167,Female,Loyal Customer,25,Personal Travel,Eco,997,1,5,1,1,4,1,4,4,4,4,5,3,4,4,37,21.0,neutral or dissatisfied,58.0,0,Young Adult
58398,122172,Male,Disloyal Customer,24,Business travel,Eco,544,5,0,5,3,4,5,4,4,5,4,4,4,5,4,0,20.0,satisfied,20.0,0,Young Adult
58399,68143,Female,Loyal Customer,52,Business travel,Business,3857,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,satisfied,0.0,1,Mature
58400,79297,Male,Loyal Customer,32,Business travel,Business,2248,2,2,2,2,5,5,5,5,4,4,3,3,4,5,0,0.0,satisfied,0.0,1,Adult
58401,9130,Female,Loyal Customer,41,Business travel,Business,765,5,5,5,5,3,4,4,4,4,4,4,5,4,4,0,0.0,satisfied,0.0,1,Adult
58402,84503,Male,Loyal Customer,9,Business travel,Business,2504,3,1,1,1,3,3,3,3,3,3,4,1,3,3,0,0.0,neutral or dissatisfied,0.0,1,Teen
58403,118853,Male,Loyal Customer,10,Personal Travel,Eco Plus,621,4,4,4,3,2,4,2,2,3,4,5,4,5,2,0,0.0,neutral or dissatisfied,0.0,1,Teen
58404,16240,Male,Loyal Customer,29,Business travel,Business,748,4,4,4,4,4,4,4,4,3,3,5,1,5,4,0,0.0,satisfied,0.0,1,Young Adult
58405,105494,Female,Loyal Customer,36,Business travel,Eco,116,5,2,2,2,5,5,5,5,2,3,2,3,1,5,17,58.0,satisfied,75.0,0,Adult
58406,75139,Female,Loyal Customer,32,Business travel,Business,1723,2,2,2,2,5,5,5,5,4,4,5,3,4,5,0,0.0,satisfied,0.0,1,Adult
58407,87050,Male,Loyal Customer,57,Business travel,Business,1551,4,4,2,4,5,5,5,4,4,4,4,4,4,4,23,32.0,satisfied,55.0,1,Mature
58408,59731,Male,Loyal Customer,40,Personal Travel,Eco Plus,787,2,4,2,1,2,2,2,2,5,4,5,3,5,2,0,0.0,neutral or dissatisfied,0.0,1,Adult
58409,15555,Male,Loyal Customer,38,Personal Travel,Business,296,3,3,3,4,3,4,4,2,4,4,3,4,2,4,240,224.0,neutral or dissatisfied,464.0,1,Adult
58410,68846,Male,Loyal Customer,43,Business travel,Business,936,2,2,2,2,4,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,0.0,1,Adult
58411,69878,Male,Loyal Customer,54,Business travel,Business,2248,1,1,1,1,5,3,5,5,5,5,5,5,5,5,0,0.0,satisfied,0.0,1,Mature
58412,104464,Female,Disloyal Customer,22,Business travel,Business,1015,5,3,5,3,3,5,3,3,1,3,5,4,4,3,0,0.0,satisfied,0.0,0,Young Adult
58413,59734,Female,Loyal Customer,32,Personal Travel,Eco Plus,787,4,4,4,2,3,4,3,3,3,5,5,4,4,3,0,0.0,neutral or dissatisfied,0.0,1,Adult
58414,50991,Female,Loyal Customer,49,Personal Travel,Eco,190,2,2,2,3,3,4,4,5,5,2,5,3,5,1,0,0.0,neutral or dissatisfied,0.0,0,Mature
58415,66859,Male,Loyal Customer,21,Personal Travel,Eco,731,3,2,3,3,2,3,2,2,1,3,3,3,3,2,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
58416,70824,Female,Loyal Customer,21,Personal Travel,Eco Plus,624,1,4,1,2,3,1,3,3,4,2,2,5,5,3,10,0.0,neutral or dissatisfied,10.0,1,Young Adult
58417,119688,Female,Loyal Customer,47,Business travel,Business,1303,5,5,5,5,3,4,5,3,3,4,3,5,3,3,0,4.0,satisfied,4.0,1,Mature
58418,46350,Female,Loyal Customer,63,Personal Travel,Eco Plus,589,2,2,2,3,2,4,4,4,4,2,4,1,4,2,0,1.0,neutral or dissatisfied,1.0,1,Senior
58419,126064,Male,Loyal Customer,38,Business travel,Business,3428,4,4,4,4,2,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,0.0,1,Adult
58420,5087,Male,Disloyal Customer,25,Business travel,Business,224,2,4,3,3,3,3,3,3,2,5,4,2,4,3,0,2.0,neutral or dissatisfied,2.0,0,Young Adult
58421,33557,Male,Loyal Customer,35,Business travel,Business,399,2,2,2,2,1,1,5,4,4,4,4,2,4,1,39,61.0,satisfied,100.0,1,Adult
58422,122784,Male,Loyal Customer,32,Business travel,Business,2218,1,1,1,1,5,5,5,5,5,5,5,3,5,5,7,4.0,satisfied,11.0,1,Adult
58423,30605,Male,Loyal Customer,32,Personal Travel,Eco,472,3,2,3,1,4,3,4,4,4,2,1,2,2,4,10,9.0,neutral or dissatisfied,19.0,0,Adult
58424,194,Female,Loyal Customer,46,Business travel,Business,3556,2,2,2,2,3,4,4,5,5,5,5,3,5,3,128,117.0,satisfied,245.0,1,Mature
58425,118171,Male,Loyal Customer,41,Business travel,Business,1440,5,5,5,5,3,4,4,2,2,2,2,5,2,5,7,0.0,satisfied,7.0,1,Adult
58426,39252,Female,Loyal Customer,63,Business travel,Business,173,3,3,2,3,1,2,2,2,2,3,3,4,2,1,0,0.0,neutral or dissatisfied,0.0,1,Senior
58427,69797,Male,Loyal Customer,59,Business travel,Business,1960,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,0.0,1,Mature
58428,95158,Male,Loyal Customer,39,Personal Travel,Eco,189,2,5,2,3,5,2,4,5,4,4,4,5,4,5,2,0.0,neutral or dissatisfied,2.0,0,Adult
58429,63912,Female,Loyal Customer,22,Business travel,Business,792,1,1,1,1,2,2,2,2,1,4,1,5,3,2,20,1.0,satisfied,21.0,1,Young Adult
58430,89684,Male,Disloyal Customer,21,Business travel,Eco,647,4,0,4,4,3,4,3,3,3,2,1,4,2,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
58431,58960,Female,Loyal Customer,38,Business travel,Business,1846,1,1,4,1,2,5,4,5,5,5,5,4,5,4,56,64.0,satisfied,120.0,1,Adult
58432,8178,Male,Loyal Customer,42,Business travel,Business,125,1,1,1,1,1,1,1,4,4,2,3,1,2,1,192,185.0,neutral or dissatisfied,377.0,1,Adult
58433,105962,Female,Disloyal Customer,37,Business travel,Business,2329,3,3,3,3,3,5,5,4,4,3,4,5,5,5,0,0.0,neutral or dissatisfied,0.0,0,Adult
58434,65703,Male,Loyal Customer,16,Business travel,Business,936,1,1,1,1,1,1,1,1,1,3,3,1,4,1,0,0.0,neutral or dissatisfied,0.0,1,Teen
58435,112995,Male,Loyal Customer,52,Business travel,Business,1797,1,2,2,2,4,2,4,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied,0.0,1,Mature
58436,28510,Male,Loyal Customer,29,Business travel,Business,2715,5,5,5,5,4,4,4,4,5,4,5,3,5,4,0,0.0,satisfied,0.0,1,Young Adult
58437,113110,Male,Loyal Customer,24,Personal Travel,Eco,543,3,5,3,2,4,3,4,4,4,4,5,4,5,4,6,0.0,neutral or dissatisfied,6.0,0,Young Adult
58438,106362,Female,Disloyal Customer,25,Business travel,Business,488,2,4,2,3,2,2,2,2,3,4,4,5,4,2,38,36.0,neutral or dissatisfied,74.0,0,Young Adult
58439,12774,Female,Loyal Customer,52,Personal Travel,Eco Plus,721,1,5,0,4,1,3,5,4,4,0,2,4,4,3,0,0.0,neutral or dissatisfied,0.0,1,Mature
58440,105129,Male,Disloyal Customer,34,Business travel,Business,281,2,2,2,3,5,2,5,5,3,3,4,3,5,5,1,0.0,neutral or dissatisfied,1.0,0,Adult
58441,6726,Female,Loyal Customer,42,Business travel,Business,268,0,0,0,3,3,5,4,3,3,3,3,4,3,3,0,0.0,satisfied,0.0,1,Adult
58442,127148,Male,Loyal Customer,24,Personal Travel,Eco,621,5,5,5,3,4,5,2,4,4,2,5,3,4,4,0,0.0,satisfied,0.0,0,Young Adult
58443,116233,Female,Loyal Customer,33,Personal Travel,Eco,337,3,4,3,4,5,3,5,5,5,1,1,2,4,5,118,119.0,neutral or dissatisfied,237.0,0,Adult
58444,12331,Female,Loyal Customer,32,Business travel,Business,192,1,1,1,1,5,5,4,5,2,3,3,4,4,5,61,53.0,satisfied,114.0,1,Adult
58445,18278,Female,Disloyal Customer,33,Business travel,Eco Plus,346,4,4,4,3,5,4,5,5,1,4,3,3,3,5,8,0.0,neutral or dissatisfied,8.0,0,Adult
58446,70,Female,Loyal Customer,49,Business travel,Business,3213,4,3,3,3,3,4,4,1,1,1,4,1,1,3,68,59.0,neutral or dissatisfied,127.0,1,Mature
58447,22608,Female,Loyal Customer,58,Business travel,Eco,223,5,5,5,5,1,4,3,5,5,5,5,2,5,5,26,20.0,satisfied,46.0,0,Mature
58448,122009,Female,Loyal Customer,39,Business travel,Business,2205,2,2,5,2,4,5,4,4,4,4,4,4,4,5,0,0.0,satisfied,0.0,1,Adult
58449,128472,Male,Loyal Customer,43,Personal Travel,Eco,621,1,5,1,5,1,1,1,1,5,1,1,2,1,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
58450,88910,Male,Disloyal Customer,70,Personal Travel,Eco,859,1,5,1,4,3,1,3,3,3,3,5,4,4,5,0,0.0,neutral or dissatisfied,0.0,0,Senior
58451,106802,Female,Disloyal Customer,37,Business travel,Eco,577,1,4,1,4,5,1,5,5,4,4,3,2,3,5,23,18.0,neutral or dissatisfied,41.0,0,Adult
58452,6868,Male,Loyal Customer,63,Personal Travel,Eco,622,3,5,3,1,5,3,5,5,5,2,4,5,5,5,70,105.0,neutral or dissatisfied,175.0,0,Senior
58453,107974,Female,Disloyal Customer,37,Business travel,Eco,425,4,0,4,2,1,4,1,1,2,2,2,5,4,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
58454,121839,Female,Loyal Customer,43,Business travel,Business,366,2,5,3,5,1,3,4,2,2,2,2,3,2,2,0,26.0,neutral or dissatisfied,26.0,1,Adult
58455,39316,Male,Loyal Customer,16,Personal Travel,Eco,268,4,2,4,4,4,4,3,4,2,2,4,2,3,4,0,0.0,satisfied,0.0,0,Teen
58456,6282,Male,Loyal Customer,21,Business travel,Business,693,3,3,3,3,5,5,5,5,1,4,2,2,1,5,0,0.0,satisfied,0.0,1,Young Adult
58457,109811,Male,Loyal Customer,36,Business travel,Business,2596,3,3,5,3,2,4,5,4,4,4,4,5,4,4,4,0.0,satisfied,4.0,1,Adult
58458,87758,Female,Loyal Customer,35,Business travel,Business,214,3,3,3,3,3,5,5,4,4,4,5,3,4,5,0,0.0,satisfied,0.0,1,Adult
58459,107532,Female,Loyal Customer,56,Business travel,Business,1521,5,5,4,5,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,0.0,1,Mature
58460,72958,Female,Disloyal Customer,42,Business travel,Business,1096,5,5,5,2,4,5,4,4,4,3,4,4,4,4,0,0.0,satisfied,0.0,0,Adult
58461,36956,Male,Loyal Customer,10,Personal Travel,Business,899,2,4,2,1,5,2,5,5,5,2,5,4,5,5,48,41.0,neutral or dissatisfied,89.0,1,Teen
58462,57248,Male,Loyal Customer,40,Business travel,Business,2613,1,1,1,1,4,4,4,4,4,4,4,4,4,4,8,0.0,satisfied,8.0,1,Adult
58463,69801,Male,Loyal Customer,52,Business travel,Business,1345,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied,0.0,1,Mature
58464,10957,Male,Loyal Customer,52,Business travel,Business,2233,1,1,1,1,3,4,3,1,1,1,1,1,1,4,0,0.0,neutral or dissatisfied,0.0,1,Mature
58465,86972,Male,Loyal Customer,45,Business travel,Business,2721,1,1,1,1,2,4,5,5,5,5,5,3,5,5,1,0.0,satisfied,1.0,1,Adult
58466,61449,Female,Loyal Customer,57,Business travel,Business,2288,2,2,2,2,5,5,4,5,5,5,5,3,5,4,1,0.0,satisfied,1.0,1,Mature
58467,26426,Male,Loyal Customer,24,Business travel,Eco,925,4,2,2,2,4,4,3,4,2,1,3,1,4,4,0,0.0,satisfied,0.0,0,Young Adult
58468,128239,Male,Loyal Customer,33,Personal Travel,Eco,602,1,4,1,3,2,1,2,2,4,4,4,5,4,2,12,16.0,neutral or dissatisfied,28.0,0,Adult
58469,10001,Male,Loyal Customer,45,Personal Travel,Eco,534,1,4,1,4,3,1,3,3,3,1,3,2,3,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
58470,116254,Female,Loyal Customer,44,Personal Travel,Eco,390,4,2,4,4,1,4,3,5,5,4,5,4,5,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
58471,64184,Female,Disloyal Customer,23,Business travel,Eco,1047,3,3,3,3,3,5,5,4,5,3,4,5,4,5,165,170.0,neutral or dissatisfied,335.0,0,Young Adult
58472,82314,Female,Disloyal Customer,25,Business travel,Business,456,2,0,2,2,3,2,3,3,4,3,4,5,5,3,0,6.0,neutral or dissatisfied,6.0,0,Young Adult
58473,72066,Female,Loyal Customer,22,Business travel,Business,2486,1,4,4,4,1,1,1,1,4,3,2,2,4,1,6,0.0,neutral or dissatisfied,6.0,1,Young Adult
58474,79287,Male,Loyal Customer,37,Business travel,Business,2248,4,1,4,4,2,5,4,5,5,5,5,5,5,4,0,0.0,satisfied,0.0,1,Adult
58475,80956,Female,Loyal Customer,46,Business travel,Business,2942,3,3,3,3,4,5,4,5,5,5,5,4,5,5,1,0.0,satisfied,1.0,1,Mature
58476,41351,Female,Loyal Customer,14,Personal Travel,Eco Plus,861,4,4,3,5,2,3,2,2,3,5,5,4,4,2,0,0.0,neutral or dissatisfied,0.0,1,Teen
58477,25710,Male,Loyal Customer,39,Business travel,Eco,447,4,5,5,5,4,4,4,4,3,5,3,1,4,4,0,0.0,neutral or dissatisfied,0.0,0,Adult
58478,60061,Female,Loyal Customer,60,Business travel,Business,3043,3,3,4,3,2,5,5,3,3,4,3,4,3,4,6,0.0,satisfied,6.0,1,Mature
58479,125777,Female,Disloyal Customer,23,Business travel,Business,951,4,0,5,3,1,5,1,1,5,5,4,4,4,1,0,1.0,satisfied,1.0,0,Young Adult
58480,94187,Female,Loyal Customer,52,Business travel,Business,1880,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,0.0,1,Mature
58481,47598,Male,Loyal Customer,23,Business travel,Eco,715,0,3,0,5,3,0,3,3,4,1,3,4,3,3,0,14.0,satisfied,14.0,0,Young Adult
58482,20174,Female,Loyal Customer,48,Personal Travel,Eco,258,1,5,0,2,5,3,5,5,5,0,5,5,5,5,14,23.0,neutral or dissatisfied,37.0,0,Mature
58483,86831,Male,Loyal Customer,25,Business travel,Business,692,2,2,2,2,2,2,2,2,4,3,1,1,2,2,63,59.0,neutral or dissatisfied,122.0,1,Young Adult
58484,56722,Male,Loyal Customer,27,Personal Travel,Eco,937,1,4,1,4,4,1,4,4,3,3,4,3,4,4,72,88.0,neutral or dissatisfied,160.0,0,Young Adult
58485,36969,Female,Loyal Customer,46,Business travel,Eco,759,5,1,3,1,4,3,4,5,5,5,5,3,5,5,0,0.0,satisfied,0.0,0,Mature
58486,34006,Female,Loyal Customer,58,Business travel,Business,1576,3,1,1,1,4,2,2,3,3,3,3,4,3,4,34,34.0,neutral or dissatisfied,68.0,1,Mature
58487,105396,Male,Loyal Customer,39,Personal Travel,Eco,369,1,5,1,5,1,1,4,1,4,2,4,1,5,1,14,0.0,neutral or dissatisfied,14.0,0,Adult
58488,48784,Male,Disloyal Customer,50,Business travel,Business,326,5,5,5,5,1,5,1,1,3,4,5,4,5,1,0,6.0,satisfied,6.0,0,Mature
58489,65884,Male,Loyal Customer,50,Personal Travel,Eco Plus,1389,2,2,2,4,1,2,1,1,1,3,4,1,3,1,15,4.0,neutral or dissatisfied,19.0,1,Mature
58490,122968,Male,Disloyal Customer,22,Business travel,Eco,507,2,4,2,3,3,2,3,3,5,2,4,3,4,3,10,6.0,neutral or dissatisfied,16.0,0,Young Adult
58491,46648,Female,Disloyal Customer,20,Business travel,Eco,73,1,0,1,2,3,1,2,3,4,1,3,1,2,3,0,17.0,neutral or dissatisfied,17.0,0,Young Adult
58492,75961,Male,Loyal Customer,49,Business travel,Business,2851,2,2,2,2,2,5,5,4,4,4,4,4,4,4,0,0.0,satisfied,0.0,1,Mature
58493,71810,Male,Loyal Customer,30,Business travel,Business,1726,3,5,4,5,3,3,3,3,1,5,3,2,4,3,52,83.0,neutral or dissatisfied,135.0,1,Young Adult
58494,81698,Male,Loyal Customer,21,Personal Travel,Eco,907,1,5,1,3,1,2,2,5,4,4,4,2,4,2,134,116.0,neutral or dissatisfied,250.0,0,Young Adult
58495,31890,Female,Loyal Customer,32,Business travel,Eco,2762,4,3,4,4,4,4,4,4,3,4,3,5,3,4,0,0.0,satisfied,0.0,0,Adult
58496,38835,Female,Loyal Customer,41,Business travel,Eco Plus,387,2,3,3,3,2,4,4,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied,0.0,1,Adult
58497,101105,Male,Disloyal Customer,23,Business travel,Eco,1235,4,4,4,3,3,4,3,3,4,3,4,5,5,3,0,0.0,satisfied,0.0,0,Young Adult
58498,42556,Female,Loyal Customer,38,Personal Travel,Eco Plus,1174,2,5,2,4,1,2,4,1,5,2,5,5,5,1,0,0.0,neutral or dissatisfied,0.0,1,Adult
58499,79976,Male,Loyal Customer,45,Business travel,Business,2044,5,5,5,5,1,3,5,4,4,4,4,4,4,1,0,0.0,satisfied,0.0,1,Adult
58500,66642,Male,Loyal Customer,45,Business travel,Business,2672,4,4,4,4,2,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,0.0,1,Adult
58501,18634,Female,Loyal Customer,51,Personal Travel,Eco,190,2,4,2,1,2,2,5,2,2,2,2,4,2,2,3,0.0,neutral or dissatisfied,3.0,0,Mature
58502,35963,Male,Loyal Customer,43,Business travel,Eco,231,1,3,3,3,1,1,1,1,2,1,3,3,4,1,0,0.0,neutral or dissatisfied,0.0,0,Adult
58503,30555,Female,Loyal Customer,41,Personal Travel,Eco Plus,1026,2,5,1,2,4,4,4,5,5,1,5,4,5,4,84,92.0,neutral or dissatisfied,176.0,1,Adult
58504,31158,Female,Loyal Customer,18,Personal Travel,Eco,495,3,1,3,4,5,3,2,5,2,3,4,2,3,5,0,0.0,neutral or dissatisfied,0.0,0,Teen
58505,111241,Male,Loyal Customer,73,Business travel,Eco Plus,203,1,1,3,1,2,1,2,2,1,5,3,4,3,2,3,0.0,neutral or dissatisfied,3.0,1,Senior
58506,44840,Female,Loyal Customer,59,Business travel,Eco,760,3,5,5,5,1,4,4,3,3,3,3,2,3,2,0,6.0,neutral or dissatisfied,6.0,0,Mature
58507,70081,Female,Loyal Customer,41,Business travel,Business,460,1,1,1,1,3,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,0.0,1,Adult
58508,1977,Female,Loyal Customer,15,Personal Travel,Eco,285,3,5,3,1,2,3,2,2,3,5,4,4,5,2,1,0.0,neutral or dissatisfied,1.0,0,Teen
58509,5945,Female,Loyal Customer,27,Personal Travel,Business,642,4,5,4,4,4,3,3,3,4,4,5,3,5,3,83,150.0,satisfied,233.0,1,Young Adult
58510,96518,Female,Loyal Customer,20,Personal Travel,Eco,436,4,1,4,4,5,4,5,5,3,2,3,4,4,5,0,0.0,satisfied,0.0,0,Young Adult
58511,89778,Female,Loyal Customer,48,Personal Travel,Eco,1010,2,4,2,3,4,3,4,2,2,2,2,4,2,4,0,5.0,neutral or dissatisfied,5.0,0,Mature
58512,32069,Female,Loyal Customer,54,Business travel,Business,1581,2,2,2,2,5,3,4,5,5,5,4,4,5,5,0,0.0,satisfied,0.0,1,Mature
58513,45725,Female,Loyal Customer,63,Personal Travel,Eco,852,3,4,3,2,2,5,4,5,5,3,3,5,5,5,12,0.0,neutral or dissatisfied,12.0,0,Senior
58514,102248,Female,Loyal Customer,54,Business travel,Business,3513,0,0,0,2,3,5,5,1,1,1,1,3,1,5,19,20.0,satisfied,39.0,1,Mature
58515,96955,Male,Loyal Customer,28,Business travel,Business,794,5,5,5,5,4,4,4,5,2,5,5,4,5,4,152,150.0,satisfied,302.0,1,Young Adult
58516,91409,Female,Loyal Customer,64,Personal Travel,Business,1050,3,1,2,3,4,3,3,5,5,2,5,4,5,2,0,0.0,neutral or dissatisfied,0.0,1,Senior
58517,50770,Female,Loyal Customer,17,Personal Travel,Eco,373,3,5,3,2,2,3,2,2,4,4,5,4,2,2,0,2.0,neutral or dissatisfied,2.0,0,Teen
58518,6906,Male,Loyal Customer,16,Personal Travel,Eco,287,3,2,3,3,1,3,5,1,3,3,4,3,4,1,0,0.0,neutral or dissatisfied,0.0,0,Teen
58519,6407,Female,Loyal Customer,38,Personal Travel,Eco,296,2,4,2,4,1,2,1,1,3,4,3,3,4,1,1,6.0,neutral or dissatisfied,7.0,0,Adult
58520,75636,Female,Loyal Customer,35,Business travel,Business,337,4,4,3,4,5,4,5,4,4,4,4,5,4,4,14,0.0,satisfied,14.0,1,Adult
58521,87537,Female,Loyal Customer,69,Personal Travel,Eco Plus,304,3,5,3,3,2,5,4,1,1,3,4,4,1,3,0,0.0,neutral or dissatisfied,0.0,1,Senior
58522,10033,Female,Loyal Customer,60,Business travel,Business,3648,4,4,4,4,2,5,5,5,5,4,5,3,5,3,0,0.0,satisfied,0.0,1,Mature
58523,105157,Female,Disloyal Customer,22,Business travel,Eco,281,4,0,4,2,5,4,5,5,3,3,2,4,1,5,0,10.0,satisfied,10.0,0,Young Adult
58524,69927,Male,Loyal Customer,30,Business travel,Business,1514,2,2,5,2,4,4,4,4,3,4,5,3,5,4,0,0.0,satisfied,0.0,1,Young Adult
58525,103766,Male,Disloyal Customer,23,Business travel,Business,979,5,5,5,4,2,5,2,2,5,2,4,4,4,2,108,98.0,satisfied,206.0,0,Young Adult
58526,17901,Male,Loyal Customer,66,Personal Travel,Business,789,3,4,3,4,3,4,5,3,3,3,3,3,3,4,15,2.0,neutral or dissatisfied,17.0,1,Senior
58527,3707,Female,Loyal Customer,50,Personal Travel,Eco,544,3,5,3,3,4,5,1,4,4,3,3,5,4,4,0,0.0,neutral or dissatisfied,0.0,0,Mature
58528,82106,Female,Loyal Customer,61,Personal Travel,Eco,1276,2,5,2,1,4,4,4,3,3,2,3,5,3,4,31,24.0,neutral or dissatisfied,55.0,0,Senior
58529,64726,Female,Disloyal Customer,33,Business travel,Business,190,1,0,0,4,3,0,3,3,3,2,4,3,5,3,0,0.0,neutral or dissatisfied,0.0,0,Adult
58530,7969,Female,Loyal Customer,21,Personal Travel,Eco,594,2,3,2,5,3,2,2,3,2,5,5,5,5,3,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
58531,84858,Female,Disloyal Customer,25,Business travel,Eco,547,3,0,4,3,5,4,5,5,2,4,4,4,2,5,0,0.0,neutral or dissatisfied,0.0,0,Young Adult
58532,56557,Male,Loyal Customer,40,Business travel,Business,2429,4,4,4,4,4,5,5,3,3,3,3,5,3,3,121,105.0,satisfied,226.0,1,Adult
58533,88119,Male,Disloyal Customer,37,Business travel,Business,404,5,5,5,1,4,5,4,4,4,3,4,5,4,4,25,22.0,satisfied,47.0,0,Adult
58534,107927,Male,Loyal Customer,47,Business travel,Business,2520,1,1,1,1,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,0.0,1,Mature
58535,126629,Female,Loyal Customer,48,Business travel,Business,3385,2,2,2,2,3,5,4,5,5,5,5,4,5,4,94,84.0,satisfied,178.0,1,Mature
58536,113945,Female,Loyal Customer,50,Business travel,Business,1706,5,5,5,5,4,5,5,5,5,5,5,4,5,4,24,8.0,satisfied,32.0,1,Mature
58537,13674,Male,Disloyal Customer,33,Personal Travel,Eco,462,3,4,2,1,5,2,5,5,3,3,5,5,4,5,0,9.0,neutral or dissatisfied,9.0,0,Adult
58538,79748,Male,Loyal Customer,14,Personal Travel,Eco Plus,749,3,3,3,1,4,3,4,4,3,4,2,4,2,4,7,11.0,neutral or dissatisfied,18.0,1,Teen
58539,60451,Male,Loyal Customer,48,Business travel,Business,934,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0,0.0,satisfied,0.0,1,Mature
58540,67182,Male,Loyal Customer,16,Personal Travel,Eco,985,2,5,2,1,4,2,4,4,5,4,5,3,5,4,0,0.0,neutral or dissatisfied,0.0,0,Teen
58541,46510,Female,Loyal Customer,46,Business travel,Business,125,2,2,2,2,4,1,1,4,4,4,4,3,4,3,7,3.0,satisfied,10.0,1,Mature
58542,70779,Male,Loyal Customer,52,Business travel,Business,328,1,2,1,1,4,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,0.0,1,Mature
58543,22702,Female,Loyal Customer,54,Personal Travel,Eco,579,2,1,2,3,4,3,3,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied,0.0,0,Mature
58544,120879,Female,Loyal Customer,59,Business travel,Business,920,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied,0.0,1,Mature
58545,60634,Male,Loyal Customer,25,Business travel,Business,1620,3,3,3,3,4,4,4,4,5,4,5,3,5,4,82,57.0,satisfied,139.0,1,Young Adult
